# This data combines combines ASTM_E490 continuum spectrum and PROM7 line profiles
# continuum and profiles are adjusted to fit Lyman series and H-alpha 's intensity level
# Left  : wavelength, [cm]
# Right : intensity, [erg/s/cm^2/cm/sr]
#----------------------------------------------------------------------------------------
1.024798e-05	3.183217e+09
1.024828e-05	3.346515e+09
1.024858e-05	3.567491e+09
1.024888e-05	3.839022e+09
1.024918e-05	4.105314e+09
1.024948e-05	4.367268e+09
1.024978e-05	4.718821e+09
1.025008e-05	5.179884e+09
1.025038e-05	5.669332e+09
1.025068e-05	6.209086e+09
1.025098e-05	6.935904e+09
1.025128e-05	7.940657e+09
1.025158e-05	9.286766e+09
1.025188e-05	1.084213e+10
1.025218e-05	1.283605e+10
1.025248e-05	1.559033e+10
1.025278e-05	1.856148e+10
1.025308e-05	2.281300e+10
1.025338e-05	2.852332e+10
1.025368e-05	3.709142e+10
1.025398e-05	4.863209e+10
1.025428e-05	6.353121e+10
1.025458e-05	8.340704e+10
1.025488e-05	1.034474e+11
1.025518e-05	1.206875e+11
1.025548e-05	1.320087e+11
1.025578e-05	1.354128e+11
1.025608e-05	1.354330e+11
1.025638e-05	1.301682e+11
1.025668e-05	1.264516e+11
1.025698e-05	1.236267e+11
1.025728e-05	1.229280e+11
1.025758e-05	1.236122e+11
1.025788e-05	1.264220e+11
1.025818e-05	1.301225e+11
1.025848e-05	1.353696e+11
1.025878e-05	1.353336e+11
1.025908e-05	1.319160e+11
1.025938e-05	1.205887e+11
1.025968e-05	1.033506e+11
1.025998e-05	8.331926e+10
1.026028e-05	6.345693e+10
1.026058e-05	4.856955e+10
1.026088e-05	3.703939e+10
1.026118e-05	2.847997e+10
1.026148e-05	2.277567e+10
1.026178e-05	1.852893e+10
1.026208e-05	1.556118e+10
1.026238e-05	1.281055e+10
1.026268e-05	1.081933e+10
1.026298e-05	9.266146e+09
1.026328e-05	7.922099e+09
1.026358e-05	6.918885e+09
1.026388e-05	6.193126e+09
1.026418e-05	5.654098e+09
1.026448e-05	5.165361e+09
1.026478e-05	4.705040e+09
1.026508e-05	4.354004e+09
1.026538e-05	4.092367e+09
1.026568e-05	3.826467e+09
1.026598e-05	3.555408e+09
1.026628e-05	3.334791e+09
1.026658e-05	3.171694e+09
1.026688e-05	3.032172e+09
1.026718e-05	2.902846e+09
1.026748e-05	2.793495e+09
1.026778e-05	2.727269e+09
1.026808e-05	2.652867e+09
1.026838e-05	2.546743e+09
1.026868e-05	2.421674e+09
1.026898e-05	2.295522e+09
1.026928e-05	2.183752e+09
1.026958e-05	2.066208e+09
1.026988e-05	1.985287e+09
1.027018e-05	1.930809e+09
1.027048e-05	1.883618e+09
1.027078e-05	1.828653e+09
1.027108e-05	1.773196e+09
1.027138e-05	1.723131e+09
1.027168e-05	1.683741e+09
1.027198e-05	1.666692e+09
1.205750e-05	4.124166e+09
1.208710e-05	4.924789e+09
1.210670e-05	1.022678e+10
1.211870e-05	1.633047e+10
1.212870e-05	2.853121e+10
1.213670e-05	5.088144e+10
1.214270e-05	1.016623e+11
1.214670e-05	1.625526e+11
1.214870e-05	4.669818e+11
1.215070e-05	1.116408e+12
1.215170e-05	1.978871e+12
1.215270e-05	3.754101e+12
1.215320e-05	5.579945e+12
1.215370e-05	7.506763e+12
1.215420e-05	9.230528e+12
1.215470e-05	9.331230e+12
1.215520e-05	7.099300e+12
1.215570e-05	6.084672e+12
1.215620e-05	5.881298e+12
1.215670e-05	5.880814e+12
1.215720e-05	5.880330e+12
1.215770e-05	6.082670e+12
1.215820e-05	7.095797e+12
1.215870e-05	9.325091e+12
1.215920e-05	9.222938e+12
1.215970e-05	7.499357e+12
1.216020e-05	5.573522e+12
1.216070e-05	3.749163e+12
1.216170e-05	1.975618e+12
1.216270e-05	1.114206e+12
1.216470e-05	4.657542e+11
1.216670e-05	1.620187e+11
1.217070e-05	1.011951e+11
1.217670e-05	5.054770e+10
1.218470e-05	2.826956e+10
1.219470e-05	1.612755e+10
1.220670e-05	1.005991e+10
1.222630e-05	4.813287e+09
1.225590e-05	3.991721e+09
1.235000e-05	8.712089e+09
1.245000e-05	6.264668e+09
1.255000e-05	5.260129e+09
1.265000e-05	6.429047e+09
1.275000e-05	3.890304e+09
1.285000e-05	3.159730e+09
1.295000e-05	7.287471e+09
1.305000e-05	2.202679e+10
1.315000e-05	7.269206e+09
1.325000e-05	7.543171e+09
1.335000e-05	3.068409e+10
1.345000e-05	8.346802e+09
1.355000e-05	6.940448e+09
1.365000e-05	5.643680e+09
1.375000e-05	5.333186e+09
1.385000e-05	7.250942e+09
1.395000e-05	1.380784e+10
1.405000e-05	1.110472e+10
1.415000e-05	7.689286e+09
1.425000e-05	8.547710e+09
1.435000e-05	9.333076e+09
1.445000e-05	9.296548e+09
1.455000e-05	1.011844e+10
1.465000e-05	1.294942e+10
1.475000e-05	1.550642e+10
1.485000e-05	1.497676e+10
